Sr No,Name,Symbol,Date,Day,DDay,Month,Year,High,Low,Open,Close,Volume,Marketcap
2617,Tether,USDT,3/4/2018,4,4-Mar,Mar,2018,1.004950047,0.995287001,1.00019002,0.997612,2133910016,2211846281
2618,Tether,USDT,3/5/2018,5,5-Mar,Mar,2018,1.001719952,0.995019019,0.997520983,0.998863995,2227680000,2214622142
2619,Tether,USDT,3/6/2018,6,6-Mar,Mar,2018,1.005959988,0.996259987,1.00504005,1.000499964,2491849984,2218249384
2620,Tether,USDT,3/7/2018,7,7-Mar,Mar,2018,1.024119973,0.981378019,0.998354018,1.00248003,3037380096,2222639323
2621,Tether,USDT,3/8/2018,8,8-Mar,Mar,2018,1.011340022,0.985733986,1.001530051,1.005910039,2636689920,2230244116
2622,Tether,USDT,3/9/2018,9,9-Mar,Mar,2018,1.013489962,0.988564014,0.999723017,1.001659989,3131620096,2220821267
2623,Tether,USDT,3/10/2018,10,10-Mar,Mar,2018,1.013479948,0.994935989,0.997606993,1.005190015,2218810112,2228647774
2624,Tether,USDT,3/11/2018,11,11-Mar,Mar,2018,1.013560057,0.994709015,1.003469944,1.00383997,2394810112,2225654634
2625,Tether,USDT,3/12/2018,12,12-Mar,Mar,2018,1.014080048,0.98852998,1.000180006,1.002349973,2155559936,2222351094
2626,Tether,USDT,3/13/2018,13,13-Mar,Mar,2018,1.012089968,0.987195015,1.001839995,0.999843001,1890040064,2216792722
2627,Tether,USDT,3/14/2018,14,14-Mar,Mar,2018,1.020329952,0.991337001,0.996581018,1.002750039,2151670016,2223237951
2628,Tether,USDT,3/15/2018,15,15-Mar,Mar,2018,1.011919975,0.984938979,1.000659943,1.00127995,2259869952,2219978754
2629,Tether,USDT,3/16/2018,16,16-Mar,Mar,2018,1.011510015,0.989566982,0.997509003,0.998551011,1872050048,2213928176
2630,Tether,USDT,3/17/2018,17,17-Mar,Mar,2018,1.00959003,0.990731001,1.001549959,1.001620054,1687920000,2220732582
2631,Tether,USDT,3/18/2018,18,18-Mar,Mar,2018,1.013520002,0.979780972,1.005169988,1.00308001,2639470080,2223969607
2632,Tether,USDT,3/19/2018,19,19-Mar,Mar,2018,1.020820022,0.982194006,0.982194006,0.989866972,2638089984,2194674526
2633,Tether,USDT,3/20/2018,20,20-Mar,Mar,2018,1.006330013,0.989570022,1.00601995,0.996832013,2506319872,2210116911
2634,Tether,USDT,3/21/2018,21,21-Mar,Mar,2018,1.009009957,0.992646992,0.99693799,0.999243975,2353890048,2215464655
2635,Tether,USDT,3/22/2018,22,22-Mar,Mar,2018,1.011180043,0.993467987,0.999459982,0.998982012,2171849984,2284812504
2636,Tether,USDT,3/23/2018,23,23-Mar,Mar,2018,1.00861001,0.990234971,0.999221027,0.990234971,1995699968,2264806883
2637,Tether,USDT,3/24/2018,24,24-Mar,Mar,2018,1.00909996,0.994298995,1.001639962,1.00909996,1785500032,2307953795
2638,Tether,USDT,3/25/2018,25,25-Mar,Mar,2018,1.010179996,0.994481981,1.000120044,0.999686003,1511320064,2286422651
2639,Tether,USDT,3/26/2018,26,26-Mar,Mar,2018,1.013080001,0.983681977,0.996599972,1.003409982,2183960064,2294939964
2640,Tether,USDT,3/27/2018,27,27-Mar,Mar,2018,1.012920022,0.989472985,1.002419949,1.001610041,2051079936,2290823110
2641,Tether,USDT,3/28/2018,28,28-Mar,Mar,2018,1.009989977,0.993721008,1.002279997,0.99920398,1857049984,2285320249
2642,Tether,USDT,3/29/2018,29,29-Mar,Mar,2018,1.011019945,0.982472003,1.002599955,0.998623013,2486609920,2283991421
2643,Tether,USDT,3/30/2018,30,30-Mar,Mar,2018,1.008470058,0.979632974,0.995896995,0.998942971,2596849920,2284723306
2644,Tether,USDT,3/31/2018,31,31-Mar,Mar,2018,1.008489966,0.993569016,0.997013986,1.000769973,1763719936,2288901912
2645,Tether,USDT,4/1/2018,1,1-Apr,Apr,2018,1.009850025,0.980777979,0.995702028,0.99980998,1832530048,2286706257
2646,Tether,USDT,4/2/2018,2,2-Apr,Apr,2018,1.007249951,0.988059998,1.003329992,1.000130057,1550880000,2287438142
2647,Tether,USDT,4/3/2018,3,3-Apr,Apr,2018,1.007040024,0.99507302,0.997587025,1.000370026,1753520000,2287987056
2648,Tether,USDT,4/4/2018,4,4-Apr,Apr,2018,1.014520049,0.994270027,1.003980041,1.000830054,1772329984,2289039140
2649,Tether,USDT,4/5/2018,5,5-Apr,Apr,2018,1.009760022,0.98743403,1.002050042,1.002529979,1609469952,2292927280
2650,Tether,USDT,4/6/2018,6,6-Apr,Apr,2018,1.011010051,0.991375983,1.000309944,1.00109005,1257110016,2289633797
2651,Tether,USDT,4/7/2018,7,7-Apr,Apr,2018,1.005779982,0.986519992,1.001739979,0.999643981,1332259968,2286326591
2652,Tether,USDT,4/8/2018,8,8-Apr,Apr,2018,1.005800009,0.995091021,1.001530051,0.996809006,1090880000,2279842547
2653,Tether,USDT,4/9/2018,9,9-Apr,Apr,2018,1.008900046,0.993393004,0.99754101,0.997555017,1678770048,2281548754
2654,Tether,USDT,4/10/2018,10,10-Apr,Apr,2018,1.003710032,0.991743982,0.996953011,0.997355998,1253949952,2281093613
2655,Tether,USDT,4/11/2018,11,11-Apr,Apr,2018,1.002390027,0.992520988,0.997592986,1.000249982,1741699968,2287712599
2656,Tether,USDT,4/12/2018,12,12-Apr,Apr,2018,1.020589948,0.986024976,0.996407986,0.996831,3636590080,2279892864
2657,Tether,USDT,4/13/2018,13,13-Apr,Apr,2018,1.00988996,0.989434004,0.995839,0.998894989,3218919936,2284613523
2658,Tether,USDT,4/14/2018,14,14-Apr,Apr,2018,1.009680033,0.993993998,1.001829982,0.999765992,2060220032,2286605623
2659,Tether,USDT,4/15/2018,15,15-Apr,Apr,2018,1.00593996,0.986563981,0.996308029,0.998601973,2057859968,2283943391
2660,Tether,USDT,4/16/2018,16,16-Apr,Apr,2018,1.01027,0.995754004,0.998884022,0.997591972,2125180032,2281633378
2661,Tether,USDT,4/17/2018,17,17-Apr,Apr,2018,1.006279945,0.991320014,0.997217,0.998556018,2075650048,2283838182
2662,Tether,USDT,4/18/2018,18,18-Apr,Apr,2018,1.008530021,0.983283997,1.000659943,0.997609019,2112089984,2281672260
2663,Tether,USDT,4/19/2018,19,19-Apr,Apr,2018,1.002840042,0.992888987,0.997906983,0.997184992,2217799936,2280702512
2664,Tether,USDT,4/20/2018,20,20-Apr,Apr,2018,1.004909992,0.988285005,0.997550011,0.998337984,3458870016,2283339585
2665,Tether,USDT,4/21/2018,21,21-Apr,Apr,2018,1.009780049,0.993816018,0.997071028,0.99901402,3570040064,2284885693
2666,Tether,USDT,4/22/2018,22,22-Apr,Apr,2018,1.011150002,0.989190996,1.004310012,0.996195972,3176019968,2278440530
2667,Tether,USDT,4/23/2018,23,23-Apr,Apr,2018,1.003990054,0.988780022,0.995130002,0.997847021,3075480064,2282216599
2668,Tether,USDT,4/24/2018,24,24-Apr,Apr,2018,1.007449985,0.990297019,0.998974025,1.004760027,5033249792,2298027604
2669,Tether,USDT,4/25/2018,25,25-Apr,Apr,2018,1.017050028,0.986073971,1.005089998,0.991809011,6126580224,2397342013
2670,Tether,USDT,4/26/2018,26,26-Apr,Apr,2018,1.009160042,0.992380977,1.00225997,0.999614,4206320128,2416207797
2671,Tether,USDT,4/27/2018,27,27-Apr,Apr,2018,1.008479953,0.995122015,1.002050042,1.004150033,4060179968,2427171948
2672,Tether,USDT,4/28/2018,28,28-Apr,Apr,2018,1.008810043,0.991015017,1.000779986,0.999334991,4066050048,2415533415
2673,Tether,USDT,4/29/2018,29,29-Apr,Apr,2018,1.013779998,0.992304027,0.998866022,0.998016,5167799808,2412345206
2674,Tether,USDT,4/30/2018,30,30-Apr,Apr,2018,1.012830019,0.992920995,0.997552991,0.99891901,4498440192,2414527884
2675,Tether,USDT,5/1/2018,1,1-May,May,2018,1.012009978,0.993632972,1.000249982,1.003489971,3901110016,2425576635
2676,Tether,USDT,5/2/2018,2,2-May,May,2018,1.004649997,0.992735982,1.000620008,0.997464001,3711889920,2311264544
2677,Tether,USDT,5/3/2018,3,3-May,May,2018,1.005270004,0.993920028,0.996267021,0.997973025,4307829760,2312443969
2678,Tether,USDT,5/4/2018,4,4-May,May,2018,1.005810022,0.99220401,1.005810022,0.998561025,3844979968,2263878398
2679,Tether,USDT,5/5/2018,5,5-May,May,2018,1.001320004,0.99237299,0.999448001,0.996284008,3848780032,2258716118
2680,Tether,USDT,5/6/2018,6,6-May,May,2018,1.008149981,0.992321014,0.995905995,0.997201979,3948859904,2190993214
2681,Tether,USDT,5/7/2018,7,7-May,May,2018,1.006929994,0.990849972,0.995351017,0.997237027,4137240064,2151180633
2682,Tether,USDT,5/8/2018,8,8-May,May,2018,1.008280039,0.994674981,0.998745024,1.002120018,3317769984,2111607952
2683,Tether,USDT,5/9/2018,9,9-May,May,2018,1.006989956,0.993116975,1.002020001,1.000509977,3236689920,2108215455
2684,Tether,USDT,5/10/2018,10,10-May,May,2018,1.011129975,0.995984018,0.999422014,1.001340032,3430200064,2109964382
2685,Tether,USDT,5/11/2018,11,11-May,May,2018,1.013630033,0.982995987,1.004070044,1.002249956,4733060096,2111881880
2686,Tether,USDT,5/12/2018,12,12-May,May,2018,1.019340038,0.984735012,0.999750018,1.001099944,4539990016,2209568668
2687,Tether,USDT,5/13/2018,13,13-May,May,2018,1.006520033,0.993247986,1.00048995,1.003250003,3179099904,2214314021
2688,Tether,USDT,5/14/2018,14,14-May,May,2018,1.011070013,0.98950702,1.001970053,1.001270056,3820280064,2209943882
2689,Tether,USDT,5/15/2018,15,15-May,May,2018,1.013020039,0.993852973,1.000540018,1.001139998,3315440128,2209656954
2690,Tether,USDT,5/16/2018,16,16-May,May,2018,1.013429999,0.990383983,1.002150059,0.999949992,3238190080,2307025456
2691,Tether,USDT,5/17/2018,17,17-May,May,2018,1.007699966,0.996747017,1.000620008,1.00019002,3026749952,2307579170
2692,Tether,USDT,5/18/2018,18,18-May,May,2018,1.004349947,0.993731976,1.002490044,1.001109958,3051709952,2509923740
2693,Tether,USDT,5/19/2018,19,19-May,May,2018,1.006950021,0.99425,1.000210047,1.000360012,2569299968,2508043384
2694,Tether,USDT,5/20/2018,20,20-May,May,2018,1.00466001,0.990755975,1.00146997,0.999117017,2610939904,2504927008
2695,Tether,USDT,5/21/2018,21,21-May,May,2018,1.007539988,0.996845007,0.999592006,1.00296998,2406449920,2514587022
2696,Tether,USDT,5/22/2018,22,22-May,May,2018,1.006489992,0.996061981,1.003129959,1.00296998,2417590016,2514587022
2697,Tether,USDT,5/23/2018,23,23-May,May,2018,1.01391995,0.99605298,1.000769973,1.004019976,3360600064,2517219520
2698,Tether,USDT,5/24/2018,24,24-May,May,2018,1.012490034,0.993727982,1.001350045,0.99881798,3122710016,2504177373
2699,Tether,USDT,5/25/2018,25,25-May,May,2018,1.014000058,0.990553021,0.999292016,1.000440001,2375610112,2508243955
2700,Tether,USDT,5/26/2018,26,26-May,May,2018,1.008649945,0.982904971,1.00296998,0.999890029,1872140032,2506865028
2701,Tether,USDT,5/27/2018,27,27-May,May,2018,1.006850004,0.991550982,1.001760006,0.999181986,1885900032,2505089972
